TICID,Camera,CCD,Tmag,RA,Dec,sector
141280255,4,4,4.23,82.974,-76.3392,61
141363913,3,1,9.92,129.4623,-43.042,61
141411201,4,4,6.15,84.2616,-73.7,61
141453396,2,4,8.21,117.2265,-18.0945,61
141543744,4,4,12.45,87.9461,-76.3486,61
141545616,4,4,7.82,88.391,-75.3439,61
141606660,4,4,8.04,88.9284,-72.4065,61
141609430,4,4,7.82,88.7251,-75.4582,61
141610050,4,4,7.99,88.6954,-76.8075,61
141610893,4,4,16.04,89.1493,-76.9469,61
141621885,4,4,12.36,89.2471,-73.5169,61
141624136,4,4,16.75,89.5105,-72.4791,61
141626895,4,4,16.84,89.7033,-75.5765,61
141628215,4,4,8.06,89.8005,-77.2712,61
141770198,4,4,8.17,91.8755,-76.6904,61
141807839,4,4,11.21,92.8753,-72.227,61
141810080,4,4,4.43,92.5633,-74.7544,61
141823881,4,4,8.91,92.9955,-74.5145,61
141945095,4,4,8.03,95.6582,-73.3449,61
141976247,4,4,15.68,95.7194,-75.6774,61
142018274,4,4,13.63,96.8651,-75.2311,61
142019343,4,4,9.63,97.2279,-73.3265,61
142052876,4,4,10.89,97.6926,-76.716,61
142085842,4,4,6.19,98.51,-77.6881,61
142106969,4,4,11.45,99.0479,-74.2489,61
142109251,4,4,8.04,99.1913,-76.8026,61
142110261,4,4,8.02,99.272,-74.796,61
142142160,4,4,17.1,99.353,-74.1818,61
142144594,4,4,11.89,99.7084,-73.7385,61
142297768,2,4,8.45,118.4251,-22.9218,61
142724628,1,3,11.88,137.4983,-2.5128,61
142741247,1,3,11.64,137.6705,-2.4903,61
142744052,1,3,11.76,137.8411,-0.9695,61
142744674,1,3,11.92,137.9003,-0.919,61
142754412,1,3,11.8,138.0524,-1.3658,61
142755239,1,3,10.74,138.1458,-1.1589,61
142755256,1,3,11.4,138.1412,-1.2038,61
142787742,1,3,11.16,138.33,-1.0202,61
142788010,1,3,11.22,138.2135,-0.1159,61
142788387,1,3,11.81,138.4072,-1.0807,61
142794566,1,3,11.97,138.5345,-1.2315,61
142794694,1,3,11.08,138.4549,-0.823,61
142797866,1,3,8.1,138.7276,-3.0822,61
142798349,1,3,11.9,138.7444,-1.7043,61
142829319,1,3,11.63,138.9274,-1.7767,61
142830962,1,2,8.14,138.9811,-4.8662,61
142831963,1,3,11.68,139.0318,-1.8597,61
142963708,2,4,8.47,119.3388,-19.8216,61
143154968,3,1,8.16,117.1346,-42.2472,61
143438611,2,3,8.01,125.1954,-19.2773,61
143496219,3,1,15.41,118.1384,-44.2302,61
143524526,2,3,11.64,125.6003,-17.9435,61
143589488,2,3,16.66,125.6559,-21.7678,61
143721356,2,3,8.06,125.8428,-22.8359,61
143900456,2,3,5.61,126.3289,-21.0456,61
143978959,2,3,8.15,126.6194,-21.1774,61
144420112,2,2,7.48,121.4072,-30.3626,61
144632795,2,2,8.0,121.727,-30.1341,61
145620527,2,2,14.81,122.9419,-35.3514,61
145863747,2,2,14.0,123.1123,-35.4956,61
145972795,2,2,6.16,123.3912,-31.7344,61
146627106,2,2,7.79,123.9799,-30.8324,61
146776480,2,2,10.48,124.3574,-34.4679,61
147018085,2,2,15.11,124.6695,-31.1774,61
147245067,2,2,8.04,124.8299,-31.7594,61
147805146,3,2,8.32,98.7634,-41.0245,61
147998055,3,2,7.47,99.731,-40.5856,61
148130146,3,2,8.02,100.8724,-41.1923,61
148131670,3,2,8.22,100.8878,-39.373,61
148226714,3,2,7.94,101.1167,-38.069,61
148274467,3,2,8.02,101.4794,-37.433,61
148479278,3,2,9.38,102.6579,-37.9602,61
148736126,2,1,9.72,114.874,-30.9886,61
148791829,2,1,8.01,115.1032,-34.712,61
148795222,2,1,6.8,115.1267,-33.4253,61
149121385,4,2,8.13,80.9201,-63.615,61
149176305,4,2,6.3,81.912,-60.4166,61
149201166,2,1,8.05,115.6453,-32.3701,61
149212278,2,1,15.35,115.709,-30.4615,61
149215510,4,2,16.08,82.1757,-64.7084,61
149217937,4,2,8.68,82.0788,-61.2616,61
149302744,4,2,9.81,83.3822,-62.109,61
149347480,4,2,7.9,83.6093,-60.104,61
149389419,4,2,9.26,83.9959,-63.9263,61
149422911,4,2,11.99,84.4454,-62.275,61
149423103,4,2,11.88,84.4175,-61.909,61
149517611,2,1,15.97,116.228,-31.886,61
149539158,4,2,9.12,86.0186,-59.9461,61
149575726,4,2,8.26,86.769,-64.7627,61
149576413,4,2,8.78,86.6722,-65.4868,61
149603524,4,2,9.71,87.1397,-63.9883,61
149631289,4,2,7.46,87.5773,-62.0804,61
149664423,4,2,8.36,87.6482,-63.5812,61
149666388,1,2,7.56,129.7079,-5.9508,61
149666435,1,2,8.47,129.6878,-5.8358,61
149668993,1,3,11.61,129.7396,-0.0988,61
149669304,1,3,11.3,129.8304,-0.5089,61
149672905,2,1,4.78,116.3938,-34.1616,61
149694866,1,2,10.36,129.8552,-4.329,61
149697877,1,3,10.4,129.9243,-1.1927,61
149700259,1,2,11.33,130.0463,-4.1525,61
149740891,1,3,11.89,130.2587,-0.0023,61
149742891,1,2,11.23,130.3136,-4.3077,61
149743134,1,2,6.93,130.3277,-4.8092,61
149744486,2,1,15.58,116.408,-33.9202,61
149765212,1,2,9.42,130.4426,-3.8502,61
149765267,1,2,11.18,130.4526,-3.7277,61
149766272,1,3,11.78,130.4366,-1.524,61
149766548,1,3,11.71,130.3916,-0.8404,61
149767969,1,2,16.29,130.5621,-2.3741,61
149769194,1,2,11.55,130.5554,-5.0282,61
149770058,1,2,11.6,130.638,-5.0549,61
149788025,1,2,11.79,130.6696,-2.7917,61
149788674,1,3,11.61,130.6754,-1.3499,61
149789015,1,3,11.66,130.7388,-0.5149,61
149790856,1,2,11.99,130.8248,-3.6002,61
149792475,1,2,11.71,130.895,-4.864,61
149799303,1,3,10.69,130.9102,-1.622,61
149799306,1,3,11.31,130.8862,-1.6158,61
149799451,1,3,11.96,130.9158,-1.3083,61
149799879,1,3,11.6,130.9459,-0.2937,61
149843351,1,3,8.08,135.4227,-2.2531,61
149931603,4,2,9.74,89.4921,-64.2984,61
149932785,4,2,11.57,89.4669,-65.841,61
149990098,4,2,8.36,90.5412,-63.5453,61
149992221,4,2,8.91,90.7882,-65.2547,61
150030205,4,2,9.11,90.9846,-60.6663,61
150063627,4,2,8.0,91.4257,-60.1056,61
150064391,4,2,7.29,91.4244,-61.7485,61
150098860,4,2,9.69,91.7996,-61.9974,61
150103650,4,2,8.32,92.3417,-65.6794,61
150139182,4,2,9.51,92.7522,-65.2106,61
150141471,4,2,8.01,92.7644,-63.2742,61
150143137,4,2,7.1,92.7206,-61.4996,61
150146541,4,2,11.68,92.9947,-61.9176,61
150151262,4,2,9.91,92.9361,-65.8258,61
150187916,4,2,7.8,93.7146,-62.2834,61
150189557,4,2,16.93,94.0515,-60.8553,61
150249155,4,2,8.07,94.3374,-61.2461,61
150300935,4,2,12.14,95.441,-61.1858,61
150322340,4,2,5.94,95.6288,-60.2182,61
150335527,2,1,7.67,117.3509,-30.5581,61
150357613,4,2,5.87,96.1106,-63.4296,61
150357935,4,2,8.0,96.1954,-62.8364,61
150359500,4,2,9.75,96.4834,-60.0568,61
150360766,4,2,7.89,96.3533,-62.4222,61
150393049,4,2,8.01,96.7989,-60.1051,61
150428135,4,1,10.91,97.0952,-65.5783,61
150432211,4,2,12.81,97.2895,-61.7928,61
150437065,4,1,11.31,97.4559,-64.8478,61
150438314,4,1,11.37,97.4932,-64.7806,61
150440176,4,2,8.27,97.6861,-61.6086,61
150473921,2,1,15.98,117.5906,-32.483,61
150610414,2,1,8.01,117.735,-34.0667,61
150796339,2,1,4.64,118.0637,-34.7039,61
150964662,2,1,8.11,118.3068,-30.8621,61
151078539,2,1,8.05,118.3816,-32.5335,61
152241943,2,2,8.38,119.881,-33.4224,61
152945501,2,1,7.92,120.2266,-27.2265,61
153186768,2,1,8.12,120.4751,-27.8176,61
154234114,2,2,6.22,121.7547,-29.4052,61
154536492,2,2,8.1,122.0585,-27.131,61
154921563,2,2,8.09,122.5796,-25.6016,61
155222413,2,2,8.04,123.0108,-29.0021,61
156316608,2,2,8.02,124.6472,-26.2482,61
156716834,3,2,10.06,103.0173,-40.7122,61
156806956,3,2,15.56,103.3753,-39.9067,61
156806967,3,2,15.11,103.3967,-39.9245,61
156807505,3,2,10.83,103.4012,-40.5575,61
156809363,3,2,10.62,103.4876,-41.1876,61
156843903,3,2,11.6,103.7051,-40.5177,61
156844459,3,2,11.64,103.613,-41.1568,61
156888563,3,3,8.2,98.9402,-47.2817,61
156910950,3,2,11.87,103.9119,-40.4687,61
156911300,3,2,10.92,104.0098,-40.8645,61
156934252,3,3,8.02,99.4921,-44.2842,61
156948641,3,2,14.64,104.2722,-39.1609,61
156950487,3,2,9.92,104.3228,-41.149,61
156987351,3,3,8.87,99.5814,-47.6139,61
156998788,3,2,11.91,104.4951,-41.1221,61
157088652,3,2,8.0,104.8314,-37.9329,61
157114251,3,2,7.91,101.005,-42.7132,61
157133425,3,2,7.66,105.1237,-41.3784,61
157314047,3,2,8.0,105.8634,-41.1217,61
166972537,4,1,7.18,94.5865,-69.1627,61
167010833,4,1,10.98,95.3556,-67.505,61
167012000,4,1,9.78,95.1681,-68.508,61
167042097,4,4,12.46,95.1302,-71.3471,61
167046893,4,1,11.78,95.5124,-67.3903,61
167085242,4,1,8.13,95.6653,-66.3129,61
167205241,4,4,8.03,97.3487,-71.5065,61
167303382,4,1,7.52,97.9854,-68.7127,61
167304461,4,1,11.79,97.807,-67.2057,61
167337533,4,4,9.73,98.4282,-71.3238,61
167344043,4,1,8.62,98.6711,-69.8848,61
167415800,4,1,6.86,99.4102,-70.604,61
167417444,4,1,8.4,99.5538,-70.0943,61
167600516,4,1,10.69,102.0213,-65.6245,61
167719618,4,1,9.08,103.0926,-65.0978,61
167720983,4,1,8.03,103.3031,-64.0493,61
167748771,4,1,7.82,103.5499,-62.4635,61
167796443,4,1,7.85,104.36,-60.8512,61
167797285,4,1,7.83,104.5429,-60.2962,61
167814656,4,1,6.1,104.9964,-61.3345,61
167889402,4,1,7.84,105.1153,-65.9079,61
167889542,4,1,6.88,105.271,-65.7061,61
168975758,1,1,5.14,126.1445,-3.7514,61
168981212,1,4,7.6,126.2018,-0.1408,61
169053107,1,1,11.29,126.6984,-5.7461,61
169104876,1,1,8.01,126.7975,-2.1005,61
169106588,1,1,8.01,126.7924,-4.5142,61
169108295,1,1,6.62,126.8956,-5.1492,61
169108334,1,1,10.73,126.9266,-5.0994,61
169108381,1,1,11.26,126.9789,-5.0404,61
169197926,1,4,6.31,127.4797,0.0192,61
169662927,1,1,8.0,119.9426,-9.1082,61
169911570,1,1,8.05,120.7493,-6.3567,61
170159566,3,3,8.0,101.8155,-47.424,61
170208622,3,2,8.01,102.0865,-43.0562,61
170217090,1,1,8.2,121.6307,-10.9757,61
170225363,3,3,4.71,102.4776,-46.6122,61
170265784,1,1,8.19,121.7918,-8.4299,61
170304137,1,1,15.37,121.937,-7.2437,61
170365969,3,2,16.52,103.1721,-43.1819,61
170471115,1,1,16.44,122.5482,-10.6747,61
170581965,1,1,11.0,122.8372,-7.7697,61
170583664,1,1,7.4,122.8897,-6.0154,61
170883204,1,3,11.92,139.0699,-0.063,61
170889511,1,3,6.99,139.4809,-3.3877,61
170890165,1,3,11.81,139.4296,-1.2031,61
170890452,1,3,11.25,139.4988,-0.224,61
170890493,1,3,11.25,139.4731,-0.0686,61
170890985,1,3,11.77,139.6194,-1.563,61
173079000,3,2,8.01,110.9511,-40.0818,61
173141118,3,2,7.0,111.1558,-38.2734,61
173180301,3,2,7.15,111.3295,-41.1572,61
173430350,3,2,8.28,111.9948,-37.0227,61
173532792,3,2,7.23,112.3807,-38.1222,61
173639806,3,2,7.97,112.5247,-39.5828,61
173673173,3,2,6.07,112.6764,-37.339,61
174663756,3,2,8.01,114.9199,-37.7457,61
175008562,3,2,8.23,115.5894,-36.1487,61
175079720,3,2,12.47,115.8745,-38.9088,61
175178258,3,2,5.49,116.0397,-36.062,61
175302441,3,2,8.11,116.1828,-39.0206,61
175367831,1,2,10.66,135.3842,-6.4744,61
175367982,1,2,11.28,135.3684,-6.8429,61
175368111,1,2,11.4,135.4093,-7.0797,61
175368249,1,2,10.03,135.4238,-7.3602,61
176092139,2,4,8.04,121.5228,-23.1738,61
176349689,2,4,8.03,121.9707,-19.2305,61
176355865,2,4,7.38,122.0414,-22.1311,61
176444406,2,3,8.05,131.7885,-20.325,61
176445717,2,3,15.82,131.8714,-18.9969,61
176935123,4,1,12.47,100.6246,-67.1248,61
176955267,4,1,11.36,100.9247,-69.4823,61
177038077,4,1,8.61,103.1103,-66.8268,61
177119085,4,1,8.06,104.2108,-67.227,61
177172698,4,1,16.87,104.8245,-70.8318,61
177174590,4,1,7.64,105.188,-71.3959,61
177254154,4,4,11.35,101.667,-74.0298,61
177254302,4,4,11.06,101.6775,-74.3035,61
177258735,4,4,7.54,102.2206,-73.2991,61
177308364,4,4,9.41,103.4222,-73.0758,61
177309385,4,4,7.16,103.3172,-74.724,61
177309964,4,4,13.1,103.4526,-75.7037,61
177313167,4,4,12.88,103.8488,-74.0479,61
177385959,4,4,11.48,104.3065,-72.7254,61
178366095,1,1,11.96,123.4001,-0.5054,61
178366257,1,1,7.85,123.3194,-0.7502,61
178367144,1,1,10.56,123.3922,-1.9828,61
178547672,1,1,10.52,124.3152,-0.9301,61
178547692,1,1,11.45,124.2615,-0.9471,61
178548076,1,1,11.51,124.2756,-1.5966,61
178549165,1,1,8.06,124.3048,-3.2174,61
178588710,1,1,11.88,124.4758,-1.418,61
178627401,1,1,11.85,124.708,-1.2867,61
178645961,1,1,6.88,124.8129,-5.6193,61
178650755,1,1,5.62,125.0544,-0.9099,61
178735811,1,4,8.13,125.6036,-0.1793,61
179037029,4,3,11.48,79.2447,-66.5671,61
179119903,4,3,15.6,79.0582,-70.3259,61
179317684,4,4,10.87,79.7683,-71.8955,61
179439059,4,3,11.22,80.0644,-67.2883,61
179441174,4,3,10.25,80.0575,-66.0734,61
180496730,3,1,8.09,128.7997,-39.8307,61
180497060,3,1,5.91,128.8029,-39.9702,61
180537138,3,1,8.05,128.9819,-41.3389,61
180664865,3,1,5.98,129.3307,-40.1475,61
180929040,2,2,5.84,129.8408,-36.6063,61
181067002,2,2,8.13,130.3034,-36.3104,61
181208184,2,2,16.64,130.6929,-37.5967,61
181272668,3,1,7.3,130.8176,-39.1375,61
181273463,3,1,5.7,130.8226,-38.8802,61
181513483,3,1,7.7,131.3846,-39.752,61
181739570,3,1,7.74,131.8687,-40.8334,61
181741837,3,1,5.83,131.9181,-41.7383,61
181750099,3,1,8.45,132.0884,-39.0749,61
182098386,3,1,7.62,123.0653,-40.502,61
182661485,3,1,16.42,124.0522,-40.4205,61
182754359,2,2,16.47,124.1577,-36.7874,61
182838752,3,1,8.01,124.552,-41.2603,61
182880367,3,1,8.05,124.5312,-39.6579,61
183356952,3,1,6.54,125.3656,-39.704,61
183407026,2,2,8.01,125.3976,-35.9715,61
183903581,2,2,8.33,126.3126,-37.7979,61
184269804,2,2,7.72,127.0492,-36.7226,61
184602088,2,2,8.12,127.6439,-36.5741,61
185099888,2,2,6.28,128.5467,-36.9058,61
185370567,2,2,8.08,129.7425,-30.7973,61
185617406,2,2,11.73,130.377,-32.9338,61
185693907,2,2,15.95,130.5,-34.1269,61
185750349,2,2,8.22,130.6501,-34.2116,61
186248481,2,2,7.9,131.9929,-35.7277,61
186390213,2,2,8.07,132.439,-32.8683,61
186552820,2,2,8.01,133.0364,-35.2198,61
186609289,2,2,8.08,132.9345,-31.1444,61
190166086,2,2,6.68,132.4809,-36.6159,61
190206084,2,2,8.27,132.5525,-37.4084,61
196518001,2,2,15.51,129.8359,-28.0255,61
196604413,2,2,8.05,130.112,-27.2579,61
196670097,2,3,8.01,130.2627,-24.3748,61
219000249,2,3,16.43,124.6488,-18.5452,61
219164117,3,3,8.12,90.6386,-50.5829,61
219183080,3,3,7.66,92.0565,-53.2823,61
219194201,3,3,7.48,92.2024,-52.1353,61
219195044,3,3,11.54,92.3927,-53.8227,61
219196871,3,3,9.13,92.2825,-49.8884,61
219200215,3,3,8.05,92.5076,-52.7993,61
220428894,4,2,8.18,72.9118,-59.0109,61
220436223,4,2,5.69,73.7222,-58.5472,61
220478230,4,2,8.15,75.8744,-58.4462,61
231074032,4,3,7.05,67.5504,-67.8749,61
231084157,4,3,11.76,68.3918,-69.62,61
231123352,4,3,11.88,69.4356,-69.8243,61
231402251,2,4,8.01,115.192,-20.9556,61
231493824,3,2,8.05,109.3794,-35.0708,61
231495791,2,2,8.03,127.2501,-29.7106,61
231508693,2,3,8.06,127.363,-24.3348,61
231558350,2,2,8.08,127.7329,-26.6792,61
231560003,2,2,16.7,127.7576,-27.4965,61
231600875,2,2,8.01,127.9842,-26.7037,61
231815570,4,2,8.09,86.0019,-53.3779,61
231820749,4,2,11.53,86.3499,-52.5276,61
231824922,4,2,6.08,86.617,-53.2202,61
231941557,3,3,8.22,93.9185,-46.1319,61
231968751,3,3,7.89,95.1968,-44.7886,61
232024546,3,3,7.18,95.9939,-45.9464,61
232025085,3,3,11.41,96.0674,-46.9363,61
232025086,3,3,8.75,96.0693,-46.9376,61
232025160,3,3,9.54,96.1458,-47.0989,61
232032094,3,3,11.47,96.4248,-47.1794,61
232037378,3,3,7.53,96.7465,-44.1226,61
232039225,3,3,11.46,96.6847,-47.6593,61
232039232,3,3,11.95,96.6431,-47.6745,61
232040916,3,3,8.04,96.8634,-45.1009,61
232046200,3,3,11.48,97.0782,-47.1755,61
232046347,3,3,11.78,97.0828,-47.454,61
232046768,3,3,11.02,97.1603,-47.6027,61
232051434,3,3,8.08,97.3818,-43.9189,61
232053129,3,3,12.15,97.3945,-46.8055,61
237920961,4,3,7.25,57.0097,-64.836,61
237933451,4,3,8.0,58.8262,-65.2842,61
237933846,4,3,7.27,58.9582,-65.1862,61
237942650,3,3,11.89,101.2011,-51.1681,61
237949640,3,3,8.24,101.5943,-53.3422,61
237950422,3,3,16.32,101.6669,-52.1869,61
237951156,3,3,8.01,101.6004,-51.1997,61
237957324,3,3,16.2,101.7036,-52.8971,61
237973421,3,3,16.81,102.0103,-48.5112,61
238010220,3,3,12.77,102.6759,-50.5589,61
238030337,3,3,12.89,103.3648,-50.0931,61
238034693,3,3,5.42,103.5088,-50.6102,61
238061845,3,3,9.67,104.1212,-50.1579,61
238066524,3,3,7.92,104.3446,-51.0006,61
238069953,3,3,6.43,104.4392,-52.6509,61
238086647,3,3,8.46,104.9593,-49.5076,61
238159015,3,3,8.02,106.3463,-50.0579,61
238164321,3,3,16.5,106.4811,-50.8785,61
238164799,3,3,8.46,106.3961,-51.384,61
238188583,4,3,8.1,55.296,-73.9291,61
238189493,4,3,16.54,55.8436,-72.4762,61
238201491,4,3,9.02,57.9805,-72.0273,61
238202274,4,3,8.49,58.345,-73.9491,61
238229227,4,4,7.41,59.3025,-76.5105,61
238311627,3,4,17.51,120.5206,-52.0704,61
238372645,3,4,8.03,120.7064,-52.5763,61
238546119,3,1,5.87,121.8292,-48.3848,61
238572177,3,4,17.11,122.1416,-53.0173,61
238622063,3,4,5.98,122.3749,-51.8425,61
238633709,3,4,9.47,122.4864,-52.9639,61
238898571,3,3,9.96,93.7294,-49.756,61
238915288,3,3,8.02,94.0118,-50.9771,61
238922766,3,3,8.01,94.3767,-48.7876,61
238924113,3,3,7.9,94.4781,-49.4137,61
238925176,3,3,16.29,94.5637,-51.3848,61
238927678,3,3,16.92,94.6478,-51.5282,61
238949177,3,3,6.02,95.0278,-48.7428,61
238950307,3,3,10.76,95.2775,-49.0922,61
255549208,3,3,8.17,95.3975,-49.3352,61
255560639,3,3,12.5,96.0619,-53.0112,61
255592541,3,3,16.08,97.1135,-50.913,61
255614823,3,3,8.11,97.4902,-50.9324,61
255630992,3,3,5.09,97.8274,-51.8253,61
255642378,3,3,6.51,98.2407,-48.5454,61
255701070,3,3,8.08,98.9023,-52.5349,61
255758444,3,3,11.41,99.6457,-51.7463,61
257167932,1,1,8.24,116.8889,0.8141,61
257299036,1,4,11.86,128.6053,3.4642,61
257299531,1,4,11.86,128.6514,2.3275,61
257299641,1,4,11.11,128.6642,2.1128,61
257299737,1,4,10.61,128.6206,1.9113,61
257301551,1,4,10.66,128.7302,1.7389,61
257302366,1,4,11.81,128.8025,3.4655,61
257317855,1,4,10.79,128.8428,3.7237,61
257318262,1,4,11.92,128.9346,2.7622,61
257984571,2,2,6.58,126.5735,-27.1454,61
258229154,2,2,7.59,127.0244,-26.9993,61
259068823,2,4,8.03,113.4216,-15.1571,61
259364147,2,4,8.02,114.0272,-12.4347,61
260043481,4,2,7.64,91.5118,-59.5479,61
260044425,4,2,12.46,91.4587,-57.3034,61
260079513,4,2,8.05,92.0713,-55.2384,61
260127241,4,2,12.85,92.1508,-57.0602,61
260127606,4,2,8.04,92.0671,-57.9322,61
260160453,4,2,7.58,92.7082,-59.7998,61
260192346,4,2,8.91,93.3793,-56.0744,61
260240161,4,2,16.98,93.5154,-58.7002,61
260242697,3,3,8.24,93.8258,-54.5584,61
260266502,4,2,7.29,94.0637,-59.2206,61
260266504,4,2,5.89,94.0777,-59.2155,61
260351540,4,2,8.28,94.804,-58.054,61
260369118,4,2,14.87,95.1606,-57.0939,61
260370233,3,3,7.89,95.2584,-54.9352,61
260418789,4,2,7.86,95.9079,-56.109,61
260419879,4,2,8.59,95.8875,-58.1787,61
260474813,4,2,7.17,96.2741,-55.7248,61
260655847,3,3,7.23,98.1443,-55.6492,61
260656168,3,3,7.59,98.2006,-55.0803,61
260658693,4,2,12.29,98.2909,-57.3053,61
260708537,4,2,9.37,98.4532,-58.5234,61
260709282,4,2,8.01,98.5248,-57.086,61
260949692,4,4,8.04,73.3153,-78.1456,61
260967812,4,4,7.89,74.6288,-78.1858,61
260981689,4,4,8.35,75.2269,-81.3788,61
261107827,4,4,8.07,83.5471,-79.8289,61
261136679,4,4,5.11,84.3032,-80.4624,61
261137158,4,4,6.67,83.9129,-81.6117,61
261264800,4,4,14.59,90.9363,-81.4569,61
261331895,4,4,8.01,91.5914,-83.2572,61
261397368,4,4,8.1,94.1327,-79.4443,61
261400271,4,4,14.98,94.5533,-80.1966,61
261417533,4,4,7.8,95.2491,-78.4123,61
262532454,1,3,10.8,130.7679,0.7604,61
262565631,1,3,10.65,131.8903,1.7652,61
262565755,1,3,10.34,131.8332,1.4071,61
262581694,1,3,10.53,132.0861,1.8089,61
262585925,1,3,11.84,132.0986,1.6001,61
262586147,1,3,7.5,132.1675,0.9418,61
262586608,1,3,9.18,132.2971,0.4933,61
262587669,1,3,6.83,132.3013,3.4851,61
262588480,1,3,8.07,132.2882,5.9628,61
262588806,1,3,9.38,132.378,5.1164,61
262604383,1,3,7.27,132.3366,3.684,61
262605756,1,3,11.44,132.5231,0.2891,61
262606208,1,3,11.91,132.4761,1.3637,61
262606408,1,3,11.58,132.5016,1.9167,61
262607222,1,3,11.98,132.4651,4.1102,61
262607247,1,3,11.0,132.4529,4.1606,61
262607552,1,3,10.68,132.4606,5.1206,61
262656606,1,3,8.02,132.5834,4.1056,61
262656909,1,3,11.96,132.6412,3.349,61
262657270,1,3,11.8,132.584,2.3761,61
262657642,1,3,11.61,132.5823,1.3887,61
262722292,1,3,10.92,138.4287,5.518,61
262722802,1,3,11.72,138.3434,3.678,61
262724051,1,3,11.2,138.8521,0.5132,61
262745150,1,3,8.05,138.9244,2.1895,61
262745843,1,3,11.91,138.9357,4.7726,61
262746281,1,3,9.74,141.1078,5.766,61
262747423,1,3,8.38,141.2161,1.033,61
262876719,4,3,12.84,52.8618,-64.6528,61
264765942,3,4,6.86,117.3649,-59.3822,61
264871967,3,4,8.02,117.7464,-59.1806,61
264973344,1,4,9.21,126.3201,4.2529,61
264973410,1,4,11.77,126.361,4.1205,61
265014861,1,4,11.82,126.6962,2.8364,61
265045261,1,4,7.81,126.9198,0.5175,61
265077062,1,4,11.1,127.2403,4.1135,61
265129855,1,4,8.03,127.3678,6.0093,61
265134827,1,4,7.96,127.3825,4.4458,61
265135784,1,4,10.94,127.5718,5.4561,61
265169571,1,4,12.74,127.7787,5.4501,61
265171310,1,4,8.02,127.7418,1.468,61
265205991,1,4,11.59,127.907,4.6809,61
265206385,1,4,10.22,127.9495,5.7545,61
265207010,1,4,11.62,128.0098,4.7977,61
265207588,1,4,8.14,128.0485,3.5126,61
265238289,1,4,11.49,128.1161,4.3441,61
265239718,1,3,11.92,132.806,4.103,61
265239733,1,3,11.72,132.8592,4.0516,61
265239937,1,3,9.81,132.8338,3.4613,61
265240360,1,3,11.53,132.8351,2.3419,61
265240433,1,3,10.32,132.8375,2.1133,61
265240523,1,3,11.38,132.8187,1.8766,61
265240753,1,3,8.19,132.8053,1.3343,61
265241251,1,3,11.1,132.9974,0.194,61
265278049,1,3,11.32,132.9859,1.1202,61
265278131,1,3,11.95,132.9295,1.3374,61
265279434,1,3,11.56,132.9529,4.8632,61
265279456,1,3,9.25,132.9473,4.939,61
265279690,1,3,11.37,132.9372,5.6048,61
265279953,1,3,11.82,133.0844,5.5593,61
265280932,1,3,10.64,133.0651,2.6339,61
265281052,1,3,11.49,133.1516,2.2984,61
265281404,1,3,10.5,133.0435,1.4562,61
265281426,1,3,11.26,133.0371,1.4229,61
265281613,1,3,11.64,133.1145,0.9349,61
265301725,1,3,12.87,133.2436,0.6802,61
265302296,1,3,11.2,133.1933,2.3791,61
265303227,1,3,10.12,133.2526,5.0612,61
265305109,1,3,8.11,133.3744,1.3466,61
265340750,1,3,11.95,133.4836,5.974,61
265341394,1,3,11.81,133.6284,4.0574,61
265342111,1,3,7.96,133.6204,2.0853,61
265351297,1,3,12.53,133.7447,0.7755,61
265351379,1,3,11.63,133.6483,0.9221,61
265351533,1,3,11.95,133.7425,1.3212,61
265373058,1,3,11.8,133.775,3.2801,61
265373619,1,3,11.72,133.808,1.6461,61
265373654,1,3,8.36,133.782,1.5398,61
265373738,1,3,11.18,133.7953,1.2721,61
265374574,1,3,11.29,133.9238,1.0149,61
265374887,1,3,11.23,133.9077,1.8441,61
265400559,1,3,11.63,134.0592,4.329,61
265401734,1,3,11.81,134.0473,0.7374,61
265402860,1,3,10.51,134.2107,2.5064,61
265403081,1,3,11.47,134.2353,3.1539,61
265403738,1,3,11.92,134.1599,5.0276,61
265439201,1,3,11.05,134.2715,5.0592,61
265440070,1,3,11.86,134.3304,2.3816,61
265440550,1,3,10.7,134.2711,1.059,61
265440688,1,3,10.71,134.2973,0.6735,61
265442153,1,3,8.14,134.4528,3.4356,61
265442498,1,3,8.0,134.3684,4.4307,61
265442756,1,3,11.88,134.4055,5.1705,61
265442834,1,3,11.87,134.4525,5.4827,61
265443544,1,3,10.82,134.504,4.3282,61
265444778,1,3,11.87,134.4898,0.9776,61
265444926,1,3,11.79,134.5802,0.6197,61
265531768,1,3,16.34,134.6371,5.725,61
266194572,1,4,11.74,117.967,5.5466,61
266543729,1,4,7.81,118.8945,5.0107,61
266614681,1,4,8.4,119.1297,2.322,61
266618015,1,4,7.67,119.265,1.5134,61
267461550,3,4,7.8,113.8606,-52.4409,61
267537284,3,4,7.41,114.2613,-52.3658,61
267839015,3,4,7.9,115.221,-49.6978,61
267970496,3,4,8.07,115.361,-48.8207,61
268041638,3,4,8.0,115.769,-53.5452,61
268045453,3,4,8.09,115.6325,-50.8549,61
268119987,3,4,6.16,115.839,-52.1632,61
268181483,3,4,6.94,116.0675,-50.4657,61
268181496,3,4,6.14,116.051,-50.4558,61
268301217,3,4,12.49,116.3707,-52.3832,61
268499317,3,4,7.56,116.9865,-49.7581,61
268644785,3,4,10.68,117.415,-52.1205,61
269071459,3,4,15.53,118.3678,-51.2425,61
