TICID,sector
440847438,2
440851972,5
440860566,1
440871935,1
440875191,1
440921189,1
440926625,1
440953551,2
440955225,1
440955228,1
441000208,1
441003396,1
441006413,1
441012307,1
441025689,1
441031736,1
441040776,1
441040912,1
441052641,1
441052832,1
441053099,1
441054055,1
441055500,1
441057068,1
441077672,1
441114598,1
441120034,1
441127437,1
441131540,1
441134450,1
441181339,1
441184386,1
441185178,2
441187034,1
441190040,1
441196828,1
441196945,1
441197076,2
441198739,1
441200328,1
441201271,1
441201947,1
441202584,1
441204260,1
441206200,2
441226365,5
441251994,2
441258523,1
441261072,1
441285430,1
441296602,1
441302283,2
441314570,1
441315646,1
441331837,1
441332688,1
441357923,2
441383419,2
441387674,1
441398770,1
441399632,2
441420236,1
441420874,1
441453170,1
441462736,1
441469568,1
441492822,1
441500807,1
441501782,1
441508831,1
441510228,1
441511530,1
441541127,1
441567716,1
441569276,6
441569617,3
441570210,3
441573076,1
441576665,1
441581077,6
441588170,1
441588481,6
441589581,3
441592016,1
441592096,1
441592534,3
441595730,1
441596304,3
441597080,3
441599389,3
441600983,5
441605415,3
441607916,1
441608010,2
441609314,6
441611279,2
441614965,1
441616911,4
441618629,2
441623314,2
441624557,1
441625207,2
441630081,5
441630966,3
441631628,1
441634370,5
441635667,1
441642457,2
441642477,4
441644205,1
441657495,1
441662251,1
441663519,2
441686409,2
441692540,2
441693919,2
441694824,4
441694889,2
441697509,1
441698321,1
441701515,2
441702898,4
441703243,1
441707217,2
441707427,1
441707475,2
441707985,2
441708762,4
441709021,2
441711130,2
441711248,4
441713413,2
441714098,4
441715327,5
441716374,10
441717318,10
441720037,6
441720646,9
441721258,10
441721594,20
441722120,10
441725813,19
441725988,1
441726186,10
441726381,10
441728165,10
441729162,15
441732126,9
441734844,1
441734910,10
441739020,18
441741411,9
441742421,9
441744335,1
441753021,1
441761546,11
441765413,20
441768698,10
441790929,21
441791113,10
441793272,1
441793325,6
441798995,9
441800756,10
441801208,21
441801398,11
441803471,18
441803619,8
441804365,4
441804565,20
441804568,10
441805408,11
441807438,4
441808062,16
441808865,3
441808883,3
441809977,10
441810620,2
441811910,18
441813918,5
441815029,1
441821004,1
441821540,1
441826254,1
441827015,1
441828881,2
441832283,1
441835593,1
441835609,1
441839605,1
442549473,1
442624259,1
442674107,1
442676759,1
442682403,2
442689368,1
442693454,1
442695956,1
442708084,1
442735266,1
442846679,1
442871206,1
442930113,1
442960837,1
442962268,1
443017966,1
443024270,1
443068698,1
443128359,1
443282133,1
443299918,1
443410211,3
443414583,1
443445286,1
443450590,1
443581527,2
443582101,3
443582139,3
443585835,1
443586547,1
443588780,3
443610240,1
443611410,1
443616612,1
443616789,1
443619867,1
443626568,1
443719336,1
443761523,1
443823169,1
443823868,1
443824485,1
443846457,3
443848410,2
443849475,1
443852576,4
443854829,2
443858733,1
443860103,1
443860738,6
443889646,1
443891178,1
443891444,1
443895815,1
443902299,1
443902301,1
443904445,6
443907400,1
443912759,7
443956255,3
443964187,3
443965212,1
443967056,1
443967190,1
443969553,2
443970567,1
443972004,5
443996210,3
443999653,1
443999728,1
443999762,1
444005282,2
444007032,1
444008093,1
444010408,1
444013020,2
444013500,1
444034296,1
444035055,3
444039525,5
444042114,1
444042254,1
444042651,1
444045357,1
444045724,2
444059177,3
444061855,3
444063519,1
444063656,3
444067745,1
444074627,1
444094235,2
444152574,1
444160759,2
444186229,2
444215075,2
444314028,3
444335503,2
444630988,1
444663942,1
444666774,1
444704203,1
444719849,1
444796750,2
444837341,1
444858013,2
444865362,1
444892820,2
444898583,2
444910956,2
444928992,2
444939370,1
444977693,1
444984290,1
444987784,2
444990081,1
445023603,2
445025107,1
445028591,2
445029025,1
445035600,3
445050085,2
445064836,2
445070408,1
445070560,1
445071198,1
445072295,1
445076222,1
445077261,1
445088011,1
445115746,1
445188441,1
445258206,1
445275498,1
445293761,1
445308953,1
445380420,1
445421394,1
445478922,1
445565739,1
445696948,1
445706754,1
445709402,2
445725641,1
445773582,2
445788428,3
445795652,3
445796320,2
445796644,1
445805961,3
445807783,1
445809199,1
445810816,1
445828995,1
445829593,2
445831245,1
445831841,1
445832026,1
445832517,2
445835414,1
445838465,1
445840500,2
445840930,2
445843951,1
445845903,1
445855626,1
445855740,8
445857760,4
445859383,1
445859771,2
445859773,4
445859819,1
445861995,2
445862031,2
445864060,1
445867382,1
445867472,1
445872126,2
445872278,1
445876084,1
445879791,1
445882717,1
445918502,2
445920140,2
445924043,6
445925813,2
445925825,3
445926930,5
445927286,4
445928834,2
445968442,2
445976787,2
445991299,4
445992045,2
445998574,2
446005482,2
446031632,3
446034434,1
446043823,1
446046563,2
446063807,1
446073367,4
446074772,1
446077594,1
446127290,1
446132447,1
446134487,3
446137194,2
446143295,1
446155547,1
446157164,4
446162831,1
446164374,1
446165080,1
446169154,4
446169683,1
446172447,1
446175401,1
446175986,1
446176303,1
446177797,1
446191365,1
446216446,1
446344489,2
446344670,2
446369965,1
446410243,1
446416116,1
446420914,1
446427512,1
446431138,1
446435264,1
446448118,1
446451921,1
446454750,1
446456389,2
446456685,1
446549905,1
446618298,1
446618856,1
446668698,2
446670659,1
446672588,2
446676165,2
446758311,1
446796937,2
446908644,1
446940303,1
447061717,2
447088034,2
447096910,3
447170160,1
447179213,1
447283466,3
447283834,1
447283835,1
447382925,2
447469406,1
447603540,1
447638968,1
447651236,1
447764108,1
447784424,2
447823435,2
447970305,2
447981029,1
447982126,1
447991945,1
448002486,2
448023860,2
448028753,1
448068688,1
448102452,2
448305639,2
448333264,1
448341593,2
448415222,1
448415401,1
448438719,1
448517318,1
448568248,1
448644674,1
448660143,2
448695529,1
448695678,3
448744245,1
448761699,1
448840012,1
448859483,3
448865254,1
448879677,3
448890959,1
448891972,1
448913059,1
449026092,1
449046160,3
449144508,1
449152950,1
449157569,1
449307761,1
449310316,1
449416943,1
449461507,1
449486081,2
449618267,5
449671297,4
449671536,1
449825376,2
449903807,1
449904190,1
449904735,1
449905897,1
449992505,2
450020218,1
450025295,1
450045402,1
450048899,1
450060052,1
450072125,2
450094525,1
450098574,2
450102450,1
450105508,2
450223552,1
450267649,1
450297919,1
450301404,1
450302399,1
450302965,2
450327316,1
450329146,1
450331147,1
450333130,1
450334304,2
450336253,1
450337952,1
450338215,1
450340995,1
450341297,1
450341747,1
450344632,1
450346190,1
450347564,1
450351141,1
450352108,1
450352650,2
450354912,1
450376553,1
450491293,3
450507176,1
450545735,1
450643352,2
450733803,4
450869034,2
451060670,4
451072731,3
451140671,2
451182728,2
451248828,1
451305784,1
451507703,4
451529275,2
451530352,1
451533898,3
451558465,2
451563101,2
451570150,2
451570712,2
451572283,2
451572635,2
451593085,2
451594872,1
451599360,2
451599411,2
451599528,4
451603549,2
451603829,2
451605975,1
451606970,4
451607638,2
451645081,1
451752068,1
451788628,3
451829276,2
451852919,2
451889662,2
451913795,1
452058761,3
452092165,2
452101806,2
452158749,1
452248316,1
452283444,1
452358322,3
452365206,1
452377101,5
452377786,3
452406568,2
452465896,6
452479048,3
452480909,3
452501166,3
452518444,3
452532705,3
452560731,1
452567678,1
452577884,1
452580027,6
452591868,3
452595559,3
452601983,3
452668116,3
452698339,1
452701662,2
452702798,1
452718256,1
452726415,2
452734312,2
452735006,1
452740376,1
452745251,1
452773998,1
452786148,1
452786815,1
452810859,1
452830582,2
452835097,4
452845658,1
452866790,1
452882423,2
452895993,2
452912727,2
452933270,1
452973236,1
452981151,1
452983377,1
452983780,1
452985752,1
452988244,1
453002670,1
453006983,1
453008099,1
453008156,1
453019164,2
453022154,1
453025186,1
453025971,1
453025972,1
453027800,1
453029052,1
453029080,1
453030472,1
453030967,1
453031931,1
453031937,1
453036034,1
453047783,1
453048186,1
453048855,1
453049208,1
453049522,1
453049604,4
453049832,5
453049983,1
453050040,1
453050688,1
453052912,1
453052944,1
453053031,1
453053111,1
453053299,1
453053355,1
453053753,1
453054141,1
453055991,1
453056207,1
453056598,1
453056692,1
453056825,1
453057271,1
453058975,1
453060368,1
453079813,8
453080115,9
453095415,9
453099619,13
453123341,2
453128833,2
453142510,1
453207486,2
453207964,2
453209059,2
453210132,5
453210981,2
453211413,2
453211454,2
453213402,1
453233434,1
453239880,1
453258688,3
453260209,6
453329187,1
453331680,1
453348620,2
453356417,6
453361260,2
453373950,2
453386075,1
453394239,3
453394882,2
453403695,2
453409619,1
453410545,1
453416841,3
453423729,2
453425499,2
453425616,2
453428169,1
453430216,1
453433386,2
453433668,1
453444338,2
453444667,3
453449919,1
453451193,3
453452324,1
453452671,1
453453975,2
453454398,1
453466580,1
453467231,2
453467954,1
453470667,1
453481812,2
453494365,2
453503115,2
453544771,1
453551017,2
453585488,4
453620177,2
453628646,5
453650192,3
453754190,6
453789494,3
453823051,1
453826702,1
453835308,1
453941112,5
454004654,2
454005387,1
454011861,3
454012528,3
454013177,1
454015615,2
454021446,3
454040583,3
454041906,3
454041982,1
454044475,1
454046120,1
454073466,3
454078395,1
454082369,3
454104678,1
454146739,1
454147106,1
454190342,1
454200140,1
454246767,2
454258158,3
454278691,2
454290773,2
454328325,4
454329780,2
454333711,4
454363835,2
454380636,1
454404691,3
454414096,3
454422093,2
454424668,1
454435286,2
454459867,2
454479902,2
454487502,1
454505738,2
454578103,2
454640164,3
454679177,2
454682563,2
454718065,2
454726022,2
454748201,3
454761478,2
454815857,2
454901855,3
454960088,2
455039377,1
455095580,1
455097368,1
455098064,1
455099886,1
455108140,1
455111137,1
455135327,2
455152340,1
455174584,1
455179026,1
455179904,2
455181179,1
455181304,1
455181589,1
455206147,1
455206965,2
455209852,1
455209856,1
455209865,1
455236571,1
455237342,1
455242382,1
455250633,1
455250718,1
455251056,1
455252141,1
455252154,1
455266581,3
455269377,1
455269680,1
455269830,2
455271255,1
455272118,4
455272597,1
455272769,1
455273537,2
455273541,2
455273627,1
455274201,1
455274780,2
455275325,3
455276283,1
455277450,1
455277453,1
455277613,2
455278723,1
455280805,1
455282487,1
455283815,1
455283949,1
455284574,1
455285040,1
455304612,2
455306093,2
455350410,1
455385458,2
455493287,1
455522746,2
455681786,4
455725719,1
455728945,1
455732776,1
455755305,1
455759556,1
455760795,1
455763559,1
455766423,1
455766555,1
455767324,1
455768921,1
455768946,1
455787780,1
455796009,1
455816370,1
455817128,1
455819325,1
455820420,1
455857074,1
455914209,2
455965128,3
456059585,1
456136900,1
456150744,1
456260074,1
456264369,2
456268234,2
456275477,3
456296630,2
456300729,3
456301334,2
456311576,1
456331843,1
456334158,1
456398764,2
456404066,2
456404584,2
456406095,2
456421620,2
456465199,1
456500424,2
456528175,1
456542301,1
456570941,1
456589682,1
456618376,1
456645161,1
456655681,1
456663229,1
456724995,1
456730531,1
456750098,1
456778912,1
456793980,1
456803743,1
456806244,1
456830971,1
456831585,1
456860983,1
456861736,2
456861826,2
456863621,2
456863710,3
456865914,2
456891444,4
456892137,2
456892690,4
456905948,2
456906416,1
456907324,1
456911584,3
456932457,1
456933060,2
456937772,4
456944899,4
456945485,2
457004410,3
457005032,2
457044650,5
457094678,2
457099062,2
457100137,2
457102860,2
457104405,2
457110913,2
457127032,1
457127465,2
457130991,1
457131014,1
457131029,1
457134795,2
457163885,1
457168745,1
457254374,1
457273461,1
457479295,4
457744438,4
457862811,1
457862992,1
457880598,1
457882825,1
457885893,1
457896211,1
457915332,1
457923466,1
457923612,1
457926395,1
457926915,1
457995946,1
458038392,3
458334796,4
458334932,2
458350670,2
458378916,5
458381402,5
458385911,1
458387973,2
458389197,2
458391297,1
458392035,1
458409252,1
458416754,1
458417350,1
458419983,1
458420128,1
458423175,1
458426797,1
458445635,1
458445867,2
458445966,2
458447128,2
458447610,2
458450210,1
458452988,1
458453935,2
458454914,1
458456638,2
458457038,1
458457378,1
458457758,1
458478250,5
458481294,3
458481664,1
458481708,2
458484139,10
458484515,2
458494003,1
458513672,2
458546573,1
458554199,1
458567544,1
458574281,1
458583596,4
458588695,2
458591713,1
458613101,1
458616815,1
458620464,1
458622929,3
458624649,1
458645858,1
458646837,1
458648813,2
458653794,1
458653796,1
458653934,1
458654675,1
458655349,5
458655766,1
458657402,1
458658819,1
458679235,1
458679417,3
458680441,2
458681225,1
458683309,1
458685407,1
458686581,1
458686847,1
458687633,1
458687907,1
458688011,1
458692151,1
458692929,1
459031333,2
459046901,1
459056070,1
459056676,6
459056711,1
459056725,5
459150761,1
459181676,4
459182998,4
459187731,2
459188620,4
459188928,1
459191124,2
459211608,1
459216483,4
459218143,2
459220020,2
459221102,1
459222815,2
459225605,2
459242678,3
459243345,4
459244527,4
459250438,1
459254946,1
459257775,1
459276578,1
459280102,2
459285614,2
459295129,4
459325631,3
459386332,1
459392252,1
459394625,1
459403926,1
459417741,1
459427073,1
459441015,2
459648927,2
459694054,1
459719950,1
459730322,1
459753450,1
459753825,1
459753947,1
459754932,1
459755051,3
459757753,1
459759706,2
459761969,1
459762238,1
459762337,1
459769560,2
459786333,1
459789155,1
459790966,1
459793662,1
459795288,2
459797182,1
459799975,1
459826435,1
459827389,1
459827816,1
459828498,1
459829370,1
459831133,1
459837008,2
459838677,2
459838766,2
459856883,2
459857588,8
459859869,2
459861391,2
459867189,7
459867361,2
459887002,2
459894011,4
459905531,3
459926477,2
459937956,2
459940006,1
459940540,1
459942762,1
459946416,1
459950003,1
459959323,1
459964650,1
459965965,1
459968497,5
459968985,1
459970307,9
459976272,18
459976658,2
459976892,5
459977299,10
459978312,1
459979243,3
459979505,9
459981584,2
459982139,11
459982686,5
459983662,5
459983985,5
459984235,5
459985390,5
459985740,11
460031340,1
460062281,1
460071288,1
460090712,1
460150366,4
460175993,2
460205581,2
460356719,1
460359142,1
460361158,1
460380271,1
460394086,1
460418823,1
460420852,1
460432137,1
460628841,4
460815638,1
460984940,2
461117438,3
461133920,1
461161123,1
461161884,2
461164368,2
461164774,2
461192328,1
461201882,1
461203226,2
461213537,2
461248973,1
461249133,1
461250383,2
461255649,1
461273485,1
461280205,1
461297684,1
461325698,1
461327633,1
461342461,1
461346891,1
461367301,1
461419605,1
461427315,1
461433905,1
461481776,1
461493704,4
461494284,8
461497076,4
461512871,2
461512872,2
461515717,6
461521982,1
461523805,1
461538997,5
461546577,1
461547729,3
461560494,1
461566189,5
461567622,1
461586311,4
461587466,3
461597067,4
461598920,2
461601199,1
461601415,1
461601525,4
461603391,2
461605205,4
461620889,3
461625318,2
461628781,1
461629353,1
461630159,1
461631392,3
461635002,4
461639857,3
461643692,1
461646008,1
461655536,1
461657779,1
461659099,1
461659474,1
461660998,1
461661067,1
461661700,1
461662210,1
461662244,1
461662290,1
461662295,1
461664534,1
461667246,1
461675258,1
461675332,1
461714113,1
461720392,1
461737753,3
461805704,4
461837710,2
461867584,2
462010295,2
462054955,1
462073168,1
462097071,2
462119483,2
462162948,2
462182327,1
462382563,1
462405848,1
462467745,1
462507471,5
462512093,2
462512815,6
462513335,5
462519111,1
462537424,1
462539054,1
462540677,1
462545692,2
462551638,5
462552846,1
462552847,3
462575187,12
462575726,14
462584714,1
462607643,1
462607785,1
462609015,1
462613960,5
462617416,4
462619288,5
462619785,5
462637567,5
462662599,4
462703466,1
462741180,2
462846187,1
462877348,2
462979814,1
463278069,2
463402815,4
463755706,4
463794734,2
463807707,1
463928246,1
464013520,1
464190050,1
464254336,2
464277375,1
464296022,2
464315748,1
464317121,1
464341632,1
464342656,1
464378628,1
464405772,1
464409911,1
464527551,2
464549287,2
464559887,2
464582625,2
464593185,1
464617242,2
464617327,2
464617387,2
464621692,2
464641303,1
464646604,1
464648244,2
464650181,2
464653500,2
464653914,1
464660424,2
464679816,2
464753679,1
464769756,1
464837530,1
464981299,1
465044587,1
465144510,1
465275968,3
465420045,1
465764757,2
466051959,1
466113537,2
466134845,2
466158995,1
466169114,1
466169141,1
466169420,1
466172238,2
466176291,1
466176512,1
466176592,1
466196631,1
466197821,1
466199082,1
466199456,2
466227822,1
466227908,1
466232433,1
466234180,2
466260580,1
466267268,1
466279308,2
466310972,1
466314948,1
466335103,1
466418766,1
466419219,1
466440075,3
466442307,1
466443343,1
466659459,1
466684359,2
466687708,1
466716668,1
466786466,1
466791893,1
466794135,1
466816960,1
466818965,1
466840711,1
466845856,1
466884459,1
466897369,1
466962838,1
467029767,1
467083072,2
467084818,1
467119250,1
467126883,3
467153319,1
467154284,1
467155541,2
467157371,1
467157614,1
467158177,1
467158186,1
467158744,1
467159687,1
467160355,2
467163355,2
467175679,1
467176368,1
467178271,2
467179528,5
467183071,14
467187065,9
467212061,3
467214815,4
467224218,4
467226281,2
467324320,4
467327969,3
467333971,2
467334534,3
467337569,3
467339452,6
467356520,2
467359227,4
467361658,3
467364796,1
467433123,4
467471988,2
467472925,4
467531390,2
467543780,4
467565456,1
467566748,1
467578581,1
467578950,1
467602274,1
467608866,1
467650616,2
467651283,4
467651916,2
467653587,4
467654770,2
467666275,2
467677978,1
467683560,2
467715906,1
467726188,1
467753728,2
467755856,1
467790194,2
467792361,1
467866607,1
467899524,1
467899927,1
467905411,2
467935503,1
467939527,2
467941386,2
467957174,1
467967804,2
467971286,1
467972383,1
467972416,1
468144799,1
468148930,1
468150691,2
468155076,1
468187303,2
468216076,3
468218067,2
468250680,1
468255882,3
468263946,1
468264519,4
468271097,1
468271912,1
468275079,3
468278345,2
468278776,1
468292118,2
468293050,2
468310074,1
468311436,1
468319961,3
468333507,1
468346872,1
468353682,3
468353806,2
468353889,3
468360701,2
468360869,3
468365510,1
468373209,1
468373990,1
468377266,3
468389476,1
468401372,1
468401868,2
468418392,2
468423616,1
468423799,1
468425116,1
468425252,1
468425716,1
468429683,1
468448636,1
468461349,2
468472950,2
468484061,2
468487835,2
468501392,2
468540956,2
468545357,1
468579873,2
468604087,3
468607395,1
468637944,1
468663349,1
468703919,2
468717366,3
468723402,4
468730990,1
468737424,3
468775484,2
468797613,1
468809479,3
468810471,3
468839631,1
468846984,1
468859665,2
468859915,2
468860051,2
468862153,1
468862342,1
468870000,1
468871869,1
468874310,3
468874555,2
468877282,2
468880077,2
468883849,2
468884079,1
468885686,1
468887063,2
468889408,3
468897645,2
468901301,5
468903805,3
468914485,2
468917396,1
468920804,4
468928859,2
468939260,1
468954743,2
468978884,1
468978983,2
468980170,1
468980287,4
468980369,1
468980528,1
468981993,1
468983199,4
468984206,2
468985432,1
468985936,1
468986279,2
468986285,2
468987332,1
468987719,1
468989066,1
468989964,1
468991292,2
468994094,1
469009735,4
469012915,4
469018397,3
469105367,2
469162359,2
469166897,2
469219698,4
469246567,2
469266139,1
469347830,5
469348172,2
469348692,1
469349384,2
469415546,3
469430745,2
469459518,6
469463559,5
469464559,4
469521730,2
469638222,1
469744638,4
469759260,2
469779830,1
469788902,1
469798614,3
469815950,1
469821735,2
469826577,2
469827520,1
469828125,2
469849622,1
469869569,1
469870129,2
469875568,1
469904910,1
469916192,1
469917669,1
469935712,4
469935731,2
469936356,2
469936505,2
469942228,1
469943599,2
469946168,1
469946387,1
469948670,1
469967528,2
469969840,1
469971791,1
469972065,2
469972882,1
469973124,1
469978297,4
469978554,2
469979014,1
469981019,2
469989077,4
470022296,3
470053968,2
470070429,1
470085072,2
470085818,5
470119026,5
470119827,5
470121872,1
470122265,7
470123859,2
470148958,2
470149057,2
470158312,5
470164378,1
470200140,1
470203507,2
470203968,2
470206550,2
470208361,3
470212961,4
470221359,2
470245545,4
470379828,1
470381776,1
470402158,1
470441759,1
470444880,1
470477825,1
470480305,1
470501957,1
470546248,2
470550273,2
470562098,1
470588511,2
470600104,2
470626790,1
470633854,2
470663087,2
470675847,9
470679277,7
470680809,5
470783598,1
470830598,1
470861998,1
470881332,1
470893730,1
470948037,1
470960280,2
470964762,2
470966839,2
470984719,1
471007625,1
471011144,2
471011666,2
471011775,2
471011820,2
471011938,5
471012250,2
471012259,1
471012269,2
471012291,1
471012295,2
471012342,1
471012347,1
471012349,1
471012416,2
471012447,1
471012467,1
471012520,3
471012526,2
471012590,2
471012672,2
471012682,2
471012687,2
471012707,1
471012718,3
471012766,1
471012770,1
471012790,1
471013453,1
471013454,5
471013455,6
471013461,1
471013462,2
471013467,12
471013469,5
471013473,21
471013475,1
471013476,5
471013479,1
471013481,1
471013483,1
471013490,1
471013507,1
471013513,20
471013517,5
471013530,1
471013532,1
471013553,9
471013567,1
471013569,1
471013582,11
471013609,1
471013619,2
471013634,2
471013641,2
471013644,1
471013650,1
471013666,1
471013668,2
471013673,1
471013674,1
471013686,1
471013707,1
471013708,2
471013721,1
471013749,2
471013756,2
471013761,1
471013778,3
471013787,1
471013798,3
471013802,2
471013864,1
471013887,1
471013967,1
471013983,1
471014064,1
471014074,1
471014130,1
471014194,1
471014319,1
471014524,1
471014918,1
471015194,14
471015195,2
471015196,1
471015197,1
471015199,1
471015200,1
471015201,2
471015202,4
471015205,4
471015209,2
471015213,9
471015215,10
471015217,3
471015218,9
471015219,4
471015220,2
471015222,6
471015223,6
471015226,3
471015228,10
471015231,3
471015232,2
471015234,10
471015241,10
471015242,1
471015243,1
471015244,7
471015246,6
471015247,2
471015248,1
471015249,2
471015253,1
471015254,1
471015261,3
471015262,2
471015266,3
471015271,2
471015272,1
471015274,1
471015277,1
471015281,2
471015288,1
471015289,1
471015305,2
471015307,1
471015309,2
471015311,1
471015315,2
471015316,1
471015317,1
471015319,1
471015321,1
471015323,1
471015327,1
471015332,1
471015337,2
471015339,1
471015342,1
471015344,2
471015349,1
471015350,3
471015351,1
471015352,1
471015353,1
471015356,1
471015364,2
471015365,1
471015367,2
471015368,2
471015376,3
471015377,3
471015380,2
471015386,1
471015387,1
471015393,3
471015395,2
471015396,1
471015398,1
471015399,1
471015400,1
471015401,1
471015402,1
471015405,2
471015407,1
471015408,1
471015410,1
471015413,1
471015419,1
471015421,1
471015423,1
471015426,2
471015428,3
471015430,1
471015431,1
471015432,1
471015439,1
471015446,1
471015451,2
471015454,1
471015456,2
471015459,2
471015462,3
471015463,1
471015464,1
471015465,1
471015509,1
471015557,1
471015646,1
471015656,1
471015660,1
471015839,2
471015851,3
471015868,2
471015886,1
471015925,1
471016114,2
471016262,4
471016292,9
471016313,3
471016349,3
471016445,2
471016459,1
471016472,1
471016669,1
471016698,1
471016766,3
471016767,1
505019044,1
506387218,1
514009929,2
516177048,1
516627014,2
520915098,3
600002967,1
600018028,1
600023501,1
600023830,1
600046028,1
600060395,1
600065959,1
600142168,1
600142871,1
600158581,1
600208012,1
600215751,1
600228300,1
600253889,1
600289554,1
600317705,1
600328689,1
600339478,1
600354880,1
600389007,1
600411704,1
600454502,1
600589802,1
600618626,1
600665007,1
600707711,1
600724975,1
600737796,1
600740376,1
600836097,1
600900602,1
600970340,1
600970553,1
601170369,1
601197884,1
601207161,1
601284737,1
601556750,1
601658144,1
601706969,1
601737479,1
602108689,2
602246622,1
602301728,1
602436646,1
602457078,1
602756365,1
603380019,1
603387265,1
603461939,1
603895899,1
603937753,2
603946297,1
604360902,2
604456530,3
604475429,1
604639735,1
605682198,1
605738213,2
606927579,1
607143209,1
608702542,1
609194817,2
609291506,2
609522151,2
609695259,4
609709837,4
609728944,2
609758871,1
609764879,1
609779659,1
609823609,2
609847819,1
609847998,3
609884423,2
609894931,1
609903380,1
609908313,1
609915074,1
609922113,1
609930135,1
609945103,1
609950579,1
609951285,2
609975136,1
609978414,1
609984819,1
610030226,1
610035827,1
610043559,1
610083800,1
610210976,1
610241892,1
610243673,1
610274675,1
610403831,1
610406398,1
610412381,1
610440296,1
610479418,1
610494778,1
610495258,1
610514182,1
610515554,1
610518902,1
610522171,1
610530533,1
610534119,1
610539791,1
610555392,1
610558354,2
610678231,1
610688185,1
610696824,1
610699700,1
610701101,1
610721330,1
610731801,1
610737918,1
610741997,1
610744799,1
610746141,1
610752826,1
610754879,1
610782766,1
610792108,1
610793538,1
610794448,1
610795069,2
610800830,1
610813331,1
610816266,1
610816624,1
610817246,1
610823152,3
610833592,1
610846430,1
610850164,1
610852842,3
610852949,1
610879135,1
610893362,1
610893809,1
610894947,1
610927878,1
610941254,1
610943860,1
610946191,1
610949510,1
610952446,1
610954227,1
610970306,1
610988358,1
610991709,1
611000962,1
611003664,2
611004141,1
611007446,1
611009204,3
611010042,1
611013280,1
611018712,1
611023294,1
611025616,3
611029051,1
611031158,1
611034512,3
611053209,1
611056357,3
611057255,1
611066353,1
611079336,1
611080274,1
611095155,3
611099107,1
611105621,1
611107759,3
611108450,1
611108586,1
611113053,1
611125990,1
611141601,1
611147371,1
611150237,1
611150301,3
611150313,1
611158731,1
611163222,1
611169205,1
611178193,1
611183018,1
611188886,1
611209022,2
611209756,1
611243436,1
611247515,1
611254454,1
611261822,2
611287510,3
611299353,1
611300705,1
611303779,4
611305959,3
611307169,1
611310279,1
611313335,1
611332756,1
611341484,4
611341906,3
611344276,2
611348137,1
611353809,2
611365815,3
611370071,1
611371196,1
611380699,1
611381067,3
611385209,1
611400688,1
611416113,1
611446285,1
611450346,1
611460589,1
611463584,1
611515674,1
611562611,1
611605407,1
611624016,1
611626447,1
611659063,1
611664867,1
611709143,1
611739301,1
611751329,1
611754120,1
611765125,1
611842039,1
611842598,1
611847420,1
611853501,1
611962894,1
611978379,1
612043538,1
612104169,1
612116713,1
612139044,3
612142811,3
612196684,3
612252925,2
612298741,2
612390067,2
612406378,2
613645457,2
614189682,2
615115510,2
615614567,2
615623628,2
615680225,2
615681952,2
615770717,1
615787929,2
615834997,2
615837098,2
615840835,1
615856642,3
615861498,1
615866418,1
615883784,2
615926852,2
615931560,2
615971541,2
615991515,2
616021528,1
616060323,2
616074617,1
616080202,2
616083206,2
616098592,2
616109563,2
616161107,1
616164061,1
616180452,1
616210592,1
616234646,2
616251265,1
616255519,1
616311417,1
616327387,1
616342820,1
616346359,2
616352716,1
616362093,1
616373459,1
616373717,1
616414862,1
616417063,1
616423990,1
616443911,1
616459075,1
616462101,1
616473510,1
616491055,1
616494706,1
616530544,1
616567551,1
616582627,1
616627320,1
620000894,2
620020027,2
620025368,2
620031478,2
620043250,2
620044041,2
620065517,2
620069872,2
620072185,2
620075569,2
620089118,2
620104803,2
620105096,2
620116047,2
620117698,2
620117887,2
620118752,2
620119619,2
620119643,2
620123157,2
620126379,3
620134636,2
620139087,1
620140160,2
620142435,4
620151806,2
620151938,2
620152343,2
620158011,2
620160696,4
620170598,2
620203361,2
620203520,2
620221559,2
620222618,2
620226958,2
620230889,2
620238629,1
620241753,1
620251540,2
620260534,3
620261042,3
620277183,5
620277211,2
620288084,5
620294369,2
620294535,1
620310603,1
620315626,2
620316661,1
620318685,1
620324511,2
620324891,2
620330854,1
620347704,4
620352351,1
620386556,2
620424368,1
620475140,1
620481963,1
620503388,1
620518452,1
620532532,1
620532999,1
620600640,1
620705442,1
620747810,1
620759313,1
620789293,1
620860625,1
620928289,1
620951445,1
620958778,1
620962227,1
621055005,1
621087993,1
621093484,1
621124404,1
621144212,1
621147699,1
621155914,1
621222077,1
621226201,1
621270025,1
621499685,1
621532937,1
621563961,1
621595067,1
621717017,1
621816008,1
622069971,1
622098223,1
622242732,1
622367753,1
622428535,1
622645155,1
622699510,1
622759265,1
622831185,1
622998822,1
623506769,1
623662682,1
623842756,1
623968459,1
624033296,1
624942137,1
624979258,1
626080463,1
626200185,1
627160830,1
627208580,1
627255067,1
627324880,1
627381042,1
627582081,1
627784251,2
627785517,2
627816860,2
627969400,2
628184974,1
628440307,1
628444014,1
628720291,3
628750671,2
628786911,3
628801909,2
628815333,2
628857084,3
628998266,2
629227181,2
629348046,1
629418063,2
629503864,4
629617397,1
629661121,2
629682097,3
629759085,1
629782409,2
629875656,1
629902278,2
629953761,2
629958642,4
630156412,1
630156711,1
630290340,1
630300049,1
630305030,2
630308771,1
630314437,1
630335896,1
630339667,3
630347873,1
630351711,2
630356334,2
630362244,2
630366283,4
